Incident energy ; σ(E)
25.78146 ; 22.54066
25.80689 ; 23.82694
25.83232 ; 25.37746
25.85774 ; 27.27324
25.88207 ; 29.52046
25.90639 ; 32.34587
25.91855 ; 34.04536
25.93071 ; 35.98803
25.94287 ; 38.22637
25.95503 ; 40.82778
25.9672 ; 43.88179
25.97936 ; 47.49539
25.99152 ; 51.81465
26.00368 ; 57.02267
26.01584 ; 63.34978
26.028 ; 71.08066
26.04016 ; 80.55928
26.05232 ; 92.18944
26.06559 ; 107.875
26.07886 ; 127.311
26.09213 ; 151.1473
26.10539 ; 179.9471
26.11866 ; 214.1853
26.13192 ; 253.9764
26.14519 ; 299.1647
26.15845 ; 348.9824
26.1673 ; 384.2289
26.17614 ; 420.4491
26.18941 ; 475.3359
26.20267 ; 528.5703
26.21594 ; 577.4586
26.2292 ; 619.093
26.23915 ; 644.0059
26.2491 ; 662.4428
26.25905 ; 673.6934
26.269 ; 677.3156
26.28393 ; 668.2114
26.29577 ; 649.0864
26.3076 ; 620.5595
26.31944 ; 584.095
26.33127 ; 541.5894
26.35187 ; 459.0377
26.37246 ; 374.3648
26.39306 ; 295.6944
26.40336 ; 260.361
26.41365 ; 228.2439
26.42863 ; 187.4612
26.43612 ; 169.7118
26.44361 ; 153.6561
26.4511 ; 139.2129
26.45859 ; 126.2838
26.46608 ; 114.7593
26.47356 ; 104.5366
26.48105 ; 95.47065
26.48854 ; 87.45981
26.49603 ; 80.39202
26.50351 ; 74.16922
26.511 ; 68.67651
26.51849 ; 63.83263
26.52598 ; 59.55611
26.53346 ; 55.77886
26.54563 ; 50.52428
26.5578 ; 46.17403
26.56997 ; 42.54173
26.58214 ; 39.48081
26.59431 ; 36.87695
26.60648 ; 34.64136
26.61865 ; 32.70514
26.63081 ; 31.01595
26.64298 ; 29.52904
26.65515 ; 28.21271
26.67948 ; 25.99211
26.70382 ; 24.19616
26.72815 ; 22.72165
26.75811 ; 21.24087
26.78806 ; 20.04413
26.81802 ; 19.0673
26.84797 ; 18.26775
26.87793 ; 17.61606
26.90788 ; 17.09584
26.93783 ; 16.70322
26.96778 ; 16.45506
26.99025 ; 16.3962
27.00148 ; 16.4243
27.01271 ; 16.50393
27.02395 ; 16.64959
27.03518 ; 16.88001
27.04641 ; 17.21991
27.05764 ; 17.70045
27.06888 ; 18.36063
27.08011 ; 19.24504
27.09134 ; 20.40671
27.10257 ; 21.90342
27.1138 ; 23.79531
27.12503 ; 26.14052
27.13626 ; 28.98942
27.14749 ; 32.37751
27.16247 ; 37.75428
27.17839 ; 44.47536
27.1943 ; 52.01049
27.22613 ; 67.82267
27.24298 ; 75.28487
27.25982 ; 81.10769
27.26356 ; 82.10852
27.27578 ; 84.51473
27.288 ; 85.49254
27.29059 ; 85.50883
27.29836 ; 85.15538
27.30612 ; 84.2104
27.31945 ; 81.28931
27.33278 ; 76.9333
27.34602 ; 71.50235
27.35926 ; 65.33783
27.38574 ; 52.29025
27.39778 ; 46.59893
27.40982 ; 41.31528
27.42186 ; 36.55301
27.43389 ; 32.37655
27.44593 ; 28.7944
27.45797 ; 25.7895
27.46399 ; 24.48973
27.47001 ; 23.31545
27.47603 ; 22.25852
27.48204 ; 21.31191
27.49107 ; 20.07454
27.5001 ; 19.03341
27.50913 ; 18.1607
27.51816 ; 17.43067
27.52719 ; 16.82014
27.53622 ; 16.30875
27.54525 ; 15.87894
27.55427 ; 15.51622
27.5633 ; 15.20743
27.57233 ; 14.9428
27.59038 ; 14.51471
27.60844 ; 14.18287
27.62649 ; 13.91669
27.64455 ; 13.69627
27.6626 ; 13.50936
27.69871 ; 13.20546
27.73482 ; 12.96558
27.77093 ; 12.76924
27.82871 ; 12.51707
27.88649 ; 12.31695
27.94427 ; 12.15198
28.00205 ; 12.01224
28.05983 ; 11.89166
28.11761 ; 11.78609
28.23316 ; 11.60862
28.34872 ; 11.46399
28.46427 ; 11.34274
28.57983 ; 11.23731
28.69538 ; 11.1446
28.8302 ; 11.04918
28.96501 ; 10.96452
29.09983 ; 10.88861
29.23464 ; 10.82067
29.50427 ; 10.69799
29.7739 ; 10.59223
30.08205 ; 10.48804
30.3902 ; 10.4004
30.54428 ; 10.36395
30.69835 ; 10.33481
30.85243 ; 10.31534
31.0065 ; 10.3104
31.16058 ; 10.32764
31.23762 ; 10.3494
31.31465 ; 10.38477
31.39169 ; 10.43866
31.46873 ; 10.51848
31.54577 ; 10.63564
31.6228 ; 10.80892
31.66855 ; 10.95129
31.71429 ; 11.13587
31.76003 ; 11.37841
31.80577 ; 11.7023
31.82864 ; 11.90543
31.85151 ; 12.14408
31.87438 ; 12.42659
31.89725 ; 12.76389
31.92012 ; 13.17053
31.94299 ; 13.6661
31.96586 ; 14.27721
31.98873 ; 15.0402
32.01161 ; 16.00521
32.03448 ; 17.23857
32.04592 ; 17.98316
32.05735 ; 18.82935
32.06879 ; 19.79345
32.08022 ; 20.89001
32.09166 ; 22.13834
32.10309 ; 23.55435
32.11453 ; 25.15876
32.12596 ; 26.96627
32.1374 ; 28.99576
32.14883 ; 31.25623
32.1717 ; 36.50323
32.18615 ; 40.30793
32.20059 ; 44.45164
32.22948 ; 53.48615
32.25661 ; 62.19992
32.28374 ; 70.09148
32.29731 ; 73.37191
32.31087 ; 76.02618
32.32443 ; 77.94665
32.33799 ; 79.0532
32.34898 ; 79.32164
32.36546 ; 78.66326
32.38194 ; 76.79111
32.39842 ; 73.84364
32.4149 ; 70.02106
32.44766 ; 60.77645
32.48042 ; 50.91118
32.4968 ; 46.22906
32.51318 ; 41.88589
32.52956 ; 37.95334
32.54594 ; 34.46303
32.56009 ; 31.80434
32.57424 ; 29.46152
32.58839 ; 27.41173
32.60253 ; 25.62841
32.61668 ; 24.07932
32.63082 ; 22.7371
32.64497 ; 21.57192
32.65911 ; 20.56003
32.67326 ; 19.67745
32.68741 ; 18.90539
32.70156 ; 18.22716
32.7157 ; 17.62901
32.74399 ; 16.62587
32.77228 ; 15.82287
32.80355 ; 15.10726
32.83482 ; 14.52636
32.86609 ; 14.04696
32.89736 ; 13.64554
32.92863 ; 13.30509
32.9599 ; 13.01316
32.99117 ; 12.76045
33.02244 ; 12.5399
33.08498 ; 12.1746
33.14752 ; 11.88563
33.21006 ; 11.65177
33.2726 ; 11.45817
33.35599 ; 11.24606
33.43938 ; 11.07355
33.52277 ; 10.93069
33.60615 ; 10.81044
33.77293 ; 10.62025
33.9397 ; 10.47436
34.04692 ; 10.39693
34.15413 ; 10.32984
34.26134 ; 10.27306
34.36855 ; 10.22651
34.47577 ; 10.19054
34.58298 ; 10.16748
34.63659 ; 10.16217
34.69019 ; 10.16233
34.7438 ; 10.16963
34.7974 ; 10.18657
34.84208 ; 10.21065
34.88675 ; 10.24707
34.93142 ; 10.30063
34.97609 ; 10.37901
34.99843 ; 10.43127
35.02077 ; 10.49531
35.04311 ; 10.57456
35.06544 ; 10.67397
35.08778 ; 10.8013
35.11011 ; 10.96875
35.12128 ; 11.07357
35.13245 ; 11.19715
35.14362 ; 11.34444
35.15478 ; 11.52171
35.16446 ; 11.7063
35.17414 ; 11.92681
35.18382 ; 12.1919
35.1935 ; 12.51222
35.20318 ; 12.90075
35.21286 ; 13.37308
35.22254 ; 13.94769
35.23221 ; 14.64536
35.24189 ; 15.49222
35.25157 ; 16.51534
35.26125 ; 17.74518
35.27093 ; 19.21424
35.28061 ; 20.95619
35.29029 ; 23.0045
35.29997 ; 25.39079
35.30964 ; 28.13977
35.32007 ; 31.53843
35.33049 ; 35.39808
35.34092 ; 39.72612
35.35134 ; 44.49528
35.37219 ; 55.18684
35.39303 ; 66.8493
35.41686 ; 80.10312
35.44068 ; 91.47276
35.45557 ; 96.78033
35.47079 ; 100.2926
35.486 ; 101.6068
35.50213 ; 100.4969
35.51783 ; 97.0423
35.53353 ; 91.53841
35.5581 ; 79.8956
35.58267 ; 66.38157
35.60435 ; 54.49689
35.61519 ; 48.93207
35.62603 ; 43.74856
35.63687 ; 39.00845
35.64771 ; 34.74722
35.65855 ; 30.9767
35.66939 ; 27.68895
35.67951 ; 25.0348
35.68963 ; 22.75321
35.69975 ; 20.81076
35.70986 ; 19.17261
35.71998 ; 17.79842
35.7301 ; 16.65376
35.74022 ; 15.70457
35.75033 ; 14.92043
35.76045 ; 14.27214
35.77057 ; 13.73643
35.78069 ; 13.2927
35.7908 ; 12.92395
35.80092 ; 12.61515
35.81103 ; 12.35521
35.82115 ; 12.13418
35.83126 ; 11.94491
35.84283 ; 11.75933
35.85439 ; 11.60031
35.87752 ; 11.34123
35.90065 ; 11.13827
35.92377 ; 10.97408
35.9469 ; 10.83781
35.97002 ; 10.72263
35.99315 ; 10.62374
36.01627 ; 10.53784
36.06252 ; 10.39554
36.10877 ; 10.28216
36.15502 ; 10.18939
36.20127 ; 10.11185
36.26198 ; 10.02708
36.32268 ; 9.956379
36.38339 ; 9.895863
36.44409 ; 9.843093
36.5655 ; 9.754668
36.68691 ; 9.682162
36.80832 ; 9.619167
36.92973 ; 9.563004
37.17254 ; 9.464621
37.45005 ; 9.365997
37.72755 ; 9.275745
38.00505 ; 9.190591
38.28255 ; 9.109047
38.49068 ; 9.050071
38.69881 ; 8.993328
38.90694 ; 8.9397
39.11507 ; 8.890858
39.3232 ; 8.849763
39.42727 ; 8.833574
39.53133 ; 8.821219
39.6354 ; 8.813964
39.73946 ; 8.814095
39.84352 ; 8.824005
39.94758 ; 8.847005
40.04009 ; 8.882384
40.13259 ; 8.936942
40.22509 ; 9.017739
40.31759 ; 9.134759
40.41009 ; 9.303119
40.45634 ; 9.413934
40.50259 ; 9.548198
40.54884 ; 9.711587
40.59509 ; 9.911394
40.64134 ; 10.15727
40.68759 ; 10.46227
40.72228 ; 10.7404
40.75697 ; 11.07189
40.79166 ; 11.47003
40.82635 ; 11.95265
40.8726 ; 12.77124
40.90729 ; 13.56464
40.94198 ; 14.5743
40.97667 ; 15.88978
40.99401 ; 16.70477
41.01135 ; 17.65902
41.0287 ; 18.7908
41.04604 ; 20.15142
41.06339 ; 21.81733
41.08073 ; 23.89432
41.09808 ; 26.54045
41.11542 ; 29.97633
41.12409 ; 32.08566
41.13276 ; 34.52074
41.14143 ; 37.34091
41.1501 ; 40.61529
41.15805 ; 44.08494
41.166 ; 48.07354
41.17395 ; 52.65971
41.1819 ; 57.93085
41.18985 ; 63.98313
41.1978 ; 70.92119
41.20575 ; 78.85739
41.2137 ; 87.91078
41.22165 ; 98.20544
41.2296 ; 109.8683
41.23755 ; 123.0267
41.2455 ; 137.8046
41.25345 ; 154.3193
41.2614 ; 172.6764
41.26935 ; 192.9657
41.27729 ; 215.2261
41.28597 ; 241.8919
41.29464 ; 270.966
41.30331 ; 302.4341
41.31198 ; 336.1919
41.32933 ; 409.8679
41.34667 ; 489.6862
41.36835 ; 592.9813
41.39003 ; 692.0807
41.40593 ; 756.4715
41.42182 ; 809.6203
41.43941 ; 851.601
41.457 ; 873.0492
41.46068 ; 874.7969
41.46435 ; 875.5889
41.47453 ; 872.8671
41.48471 ; 863.1385
41.50506 ; 824.7229
41.52061 ; 781.3678
41.53616 ; 729.5412
41.56725 ; 614.9321
41.57969 ; 569.7108
41.59368 ; 521.8336
41.60767 ; 478.3895
41.62166 ; 440.1729
41.63565 ; 407.449
41.64654 ; 385.6642
41.65742 ; 366.8561
41.66831 ; 350.6329
41.67919 ; 336.598
41.69182 ; 322.4188
41.70444 ; 309.8247
41.72968 ; 286.7189
41.736 ; 280.9672
41.7613 ; 256.6791
41.77692 ; 240.2419
41.79254 ; 222.6682
41.82378 ; 185.2593
41.84635 ; 158.0161
41.86892 ; 132.2242
41.89149 ; 109.0432
41.90277 ; 98.67468
41.91405 ; 89.18235
41.92335 ; 82.02531
41.93264 ; 75.47448
41.94193 ; 69.5067
41.95122 ; 64.09887
41.96052 ; 59.21674
41.96981 ; 54.83706
41.9791 ; 50.91768
41.98839 ; 47.42048
41.99769 ; 44.30393
42.00698 ; 41.53698
42.01627 ; 39.07986
42.02556 ; 36.89837
42.03486 ; 34.95877
42.04415 ; 33.23609
42.05344 ; 31.70173
42.06273 ; 30.33206
42.07402 ; 28.85914
42.0853 ; 27.56696
42.09659 ; 26.42546
42.10787 ; 25.41333
42.13044 ; 23.69851
42.15301 ; 22.30242
42.17558 ; 21.1423
42.19815 ; 20.1609
42.22072 ; 19.31811
42.24328 ; 18.58554
42.28842 ; 17.37078
42.33355 ; 16.40356
42.37869 ; 15.61477
42.42382 ; 14.96008
42.49286 ; 14.14993
42.56189 ; 13.50812
42.63092 ; 12.98806
42.69995 ; 12.56058
42.76899 ; 12.20613
42.83802 ; 11.9109
42.90705 ; 11.66494
42.97608 ; 11.46139
43.07167 ; 11.24157
43.16725 ; 11.08898
43.26283 ; 11.00435
43.35841 ; 10.99551
43.454 ; 11.07906
43.50179 ; 11.16406
43.54958 ; 11.28505
43.59737 ; 11.44999
43.64516 ; 11.6696
43.69295 ; 11.95818
43.74074 ; 12.33503
43.78854 ; 12.82702
43.83633 ; 13.47212
43.88412 ; 14.32639
43.93191 ; 15.47507
43.95581 ; 16.19971
43.9797 ; 17.05495
44.0036 ; 18.07428
44.02749 ; 19.30168
44.05139 ; 20.80186
44.07528 ; 22.66766
44.09918 ; 25.0461
44.12307 ; 28.16879
44.14299 ; 31.61383
44.15295 ; 33.73342
44.1629 ; 36.19071
44.17286 ; 39.06379
44.18282 ; 42.43991
44.19278 ; 46.42789
44.20273 ; 51.15373
44.21269 ; 56.78353
44.22265 ; 63.49823
44.23261 ; 71.51437
44.24256 ; 81.07126
44.25252 ; 92.47183
44.26247 ; 106.0101
44.27243 ; 122.0616
44.28238 ; 140.9685
44.29234 ; 163.1624
44.3023 ; 189.0274
44.31226 ; 218.9592
44.32221 ; 253.2931
44.33217 ; 292.4255
44.34212 ; 336.5375
44.35208 ; 385.8853
44.36203 ; 440.4192
44.37664 ; 529.7406
44.39124 ; 629.0784
44.40584 ; 736.6583
44.42044 ; 849.7295
44.44434 ; 1036.887
44.46823 ; 1209.095
44.48284 ; 1297.858
44.49744 ; 1368.406
44.51422 ; 1422.209
44.531 ; 1443.174
44.5342 ; 1443.279
44.54308 ; 1437.011
44.55195 ; 1421.274
44.5697 ; 1362.95
44.58215 ; 1302.941
44.59459 ; 1229.945
44.61948 ; 1056.177
44.66139 ; 736.6773
44.68235 ; 589.3172
44.69283 ; 522.3537
44.7033 ; 460.6756
44.71247 ; 411.173
44.72164 ; 365.9649
44.73081 ; 325.0207
44.73998 ; 288.2265
44.74915 ; 255.4016
44.75832 ; 226.3146
44.76749 ; 200.6986
44.77665 ; 178.2878
44.78582 ; 158.735
44.79499 ; 141.7681
44.80416 ; 127.0971
44.81332 ; 114.4588
44.82249 ; 103.5687
44.83166 ; 94.20603
44.84083 ; 86.15773
44.84999 ; 79.24113
44.85916 ; 73.27426
44.86833 ; 68.11977
44.8775 ; 63.6522
44.88667 ; 59.76429
44.89584 ; 56.36499
44.90501 ; 53.37757
44.92334 ; 48.39415
44.94168 ; 44.41235
44.96002 ; 41.16177
44.97836 ; 38.4543
44.99669 ; 36.16094
45.01503 ; 34.18782
45.03337 ; 32.47082
45.05171 ; 30.96188
45.07004 ; 29.62551
45.10671 ; 27.362
45.14338 ; 25.52002
45.1853 ; 23.79743
45.22721 ; 22.38373
45.26912 ; 21.20604
45.31103 ; 20.21294
45.35295 ; 19.36669
45.39486 ; 18.63964
45.43677 ; 18.01008
45.47868 ; 17.46121
45.53631 ; 16.81415
45.59394 ; 16.26825
45.65157 ; 15.80458
45.7092 ; 15.4095
45.76683 ; 15.07278
45.82446 ; 14.78647
45.93972 ; 14.3419
46.05498 ; 14.043
46.17024 ; 13.87448
46.2855 ; 13.83542
46.40075 ; 13.93956
46.48458 ; 14.12283
46.55793 ; 14.37506
46.63128 ; 14.73395
46.70463 ; 15.22921
46.77797 ; 15.90661
46.85132 ; 16.83669
46.88799 ; 17.42788
46.92466 ; 18.1265
46.96134 ; 18.95635
46.99801 ; 19.94744
47.03468 ; 21.13998
47.07135 ; 22.5872
47.10844 ; 24.38367
47.14553 ; 26.61703
47.18262 ; 29.43067
47.21971 ; 33.0265
47.23826 ; 35.20305
47.2568 ; 37.688
47.27535 ; 40.53643
47.29389 ; 43.80563
47.31244 ; 47.56757
47.33098 ; 51.894
47.34953 ; 56.87116
47.36807 ; 62.57776
47.3865 ; 69.05681
47.41186 ; 79.41489
47.43721 ; 91.5477
47.46256 ; 105.4669
47.48791 ; 121.0059
47.53862 ; 155.134
47.58932 ; 187.8871
47.61237 ; 200.0328
47.63541 ; 209.3287
47.65846 ; 215.1459
47.6815 ; 217.0809
47.70916 ; 214.1535
47.73682 ; 205.8937
47.76423 ; 193.3676
47.79164 ; 177.7794
47.84646 ; 142.8307
47.87387 ; 125.799
47.90128 ; 110.1358
47.92869 ; 96.24733
47.9561 ; 84.2711
47.97767 ; 76.15874
47.99923 ; 69.11902
48.02079 ; 63.04153
48.04235 ; 57.81055
48.06391 ; 53.31176
48.08547 ; 49.43892
48.10703 ; 46.09726
48.12859 ; 43.2047
48.17171 ; 38.49941
48.21483 ; 34.89217
48.25795 ; 32.086
48.30107 ; 29.87611
48.34193 ; 28.20181
48.38278 ; 26.84697
48.42363 ; 25.74752
48.46448 ; 24.85704
48.54618 ; 23.57645
48.62788 ; 22.82829
48.7005 ; 22.53236
48.79166 ; 22.60342
48.88282 ; 23.16395
48.97398 ; 24.26406
49.01956 ; 25.04826
49.06513 ; 26.0137
49.11071 ; 27.18587
49.15629 ; 28.59499
49.20187 ; 30.27717
49.24744 ; 32.27418
49.29302 ; 34.63558
49.3386 ; 37.41543
49.38418 ; 40.67059
49.42975 ; 44.45144
49.48447 ; 49.73082
49.53919 ; 55.80043
49.59391 ; 62.53078
49.64863 ; 69.66234
49.67599 ; 73.28098
49.70335 ; 76.90672
49.73071 ; 80.58014
49.74439 ; 82.47768
49.75807 ; 84.46203
49.77175 ; 86.58986
49.78543 ; 88.942
49.79911 ; 91.62997
49.81279 ; 94.80311
49.82647 ; 98.6558
49.83331 ; 100.9117
49.84015 ; 103.434
49.84699 ; 106.2624
49.85383 ; 109.4402
49.86067 ; 113.0141
49.8675 ; 117.0284
49.87579 ; 122.576
49.88407 ; 128.9511
49.89235 ; 136.2652
49.90063 ; 144.6271
49.90891 ; 154.1461
49.91719 ; 164.9299
49.92547 ; 177.0814
49.93375 ; 190.6946
49.94204 ; 205.8708
49.95032 ; 222.6383
49.9586 ; 241.0584
49.96688 ; 261.1494
49.98344 ; 306.2634
50.0 ; 357.4605
50.01617 ; 412.2216
50.04446 ; 513.9341
50.07275 ; 611.6395
50.0869 ; 654.0987
50.10104 ; 689.6243
50.12326 ; 727.455
50.144 ; 739.365
50.14584 ; 739.2578
50.15203 ; 737.4921
50.15822 ; 733.5733
50.1706 ; 719.4372
50.18379 ; 695.6696
50.19698 ; 663.9006
50.22215 ; 585.9507
50.24732 ; 494.4798
50.2713 ; 404.8256
50.29528 ; 320.8142
50.30727 ; 282.7106
50.31926 ; 247.8028
50.33125 ; 216.3201
50.34323 ; 188.3614
50.35582 ; 162.688
50.36841 ; 140.6354
50.381 ; 121.9314
50.39358 ; 106.2575
50.39988 ; 99.42908
50.40617 ; 93.23032
50.41247 ; 87.59603
50.41876 ; 82.49956
50.42506 ; 77.88137
50.43135 ; 73.71454
50.43764 ; 69.9518
50.44393 ; 66.5557
50.45023 ; 63.48647
50.45652 ; 60.72103
50.46911 ; 55.96368
50.4817 ; 52.06872
50.49428 ; 48.85994
50.50687 ; 46.18694
50.51946 ; 43.93612
50.53205 ; 42.01572
50.54463 ; 40.35556
50.56142 ; 38.44962
50.5782 ; 36.81316
50.59499 ; 35.37782
50.61177 ; 34.09939
50.64534 ; 31.89122
50.6789 ; 30.02745
50.71247 ; 28.41822
50.74604 ; 27.00941
50.77961 ; 25.76373
50.81317 ; 24.65407
50.88031 ; 22.76113
50.94744 ; 21.20845
51.01457 ; 19.91543
51.0817 ; 18.82839
51.17761 ; 17.56096
51.27352 ; 16.56558
51.36943 ; 15.7981
51.46533 ; 15.23845
51.56124 ; 14.8891
51.60919 ; 14.80112
51.65714 ; 14.77919
51.7051 ; 14.8333
51.75305 ; 14.97789
51.801 ; 15.2336
51.84895 ; 15.62954
51.9065 ; 16.34911
51.93527 ; 16.83861
51.96404 ; 17.43825
52.0048 ; 18.52482
52.04556 ; 19.97887
52.08632 ; 21.94968
52.1067 ; 23.19975
52.12708 ; 24.68271
52.14746 ; 26.46007
52.16784 ; 28.61775
52.18822 ; 31.27849
52.2086 ; 34.62062
52.22898 ; 38.90598
52.23917 ; 41.51654
52.24936 ; 44.51968
52.25955 ; 47.99161
52.26974 ; 52.02375
52.27993 ; 56.72516
52.29012 ; 62.22501
52.29971 ; 68.26602
52.3093 ; 75.29534
52.3165 ; 81.32283
52.32369 ; 88.07115
52.33089 ; 95.6457
52.33808 ; 104.1193
52.34528 ; 113.6167
52.35247 ; 124.2198
52.35966 ; 136.0556
52.36685 ; 149.2446
52.37405 ; 163.9337
52.38124 ; 180.2115
52.38843 ; 198.2286
52.39562 ; 218.1168
52.40282 ; 240.0381
52.41001 ; 264.0575
52.4172 ; 290.3228
52.42439 ; 318.9427
52.43459 ; 363.7666
52.44478 ; 413.6786
52.45497 ; 468.8423
52.46516 ; 529.2702
52.47535 ; 594.8452
52.48554 ; 665.3026
52.50592 ; 818.9863
52.53229 ; 1034.764
52.55866 ; 1252.233
52.58504 ; 1447.688
52.61141 ; 1596.008
52.62971 ; 1659.982
52.648 ; 1686.573
52.65198 ; 1687.181
52.66622 ; 1674.158
52.68046 ; 1638.051
52.6947 ; 1580.581
52.70894 ; 1504.363
52.72497 ; 1400.279
52.74099 ; 1282.105
52.77303 ; 1025.667
52.80217 ; 797.2418
52.81674 ; 692.3894
52.8313 ; 596.3665
52.84587 ; 510.0766
52.86043 ; 434.0606
52.875 ; 368.1231
52.88956 ; 311.8667
52.90267 ; 268.8236
52.91578 ; 232.2895
52.92889 ; 201.5287
52.942 ; 175.7967
52.95511 ; 154.3749
52.96822 ; 136.5957
52.98133 ; 121.8571
52.99444 ; 109.6303
53.00755 ; 99.4608
53.02066 ; 90.96552
53.03377 ; 83.82665
53.04688 ; 77.78422
53.05999 ; 72.62802
53.0731 ; 68.18962
53.08621 ; 64.33497
53.09932 ; 60.95786
53.12554 ; 55.31773
53.15176 ; 50.78545
53.17798 ; 47.05324
53.2042 ; 43.91967
53.23042 ; 41.24793
53.25664 ; 38.94147
53.28286 ; 36.92983
53.30908 ; 35.16003
53.3353 ; 33.59134
53.36152 ; 32.19186
53.41396 ; 29.80386
53.4664 ; 27.84493
53.51883 ; 26.21259
53.56545 ; 24.97604
53.61206 ; 23.90263
53.65867 ; 22.96324
53.70528 ; 22.13517
53.79851 ; 20.74374
53.89173 ; 19.62367
53.98496 ; 18.70952
54.07818 ; 17.95838
54.17141 ; 17.33977
54.26463 ; 16.83291
54.35786 ; 16.42405
54.45108 ; 16.10554
54.54431 ; 15.8749
54.63753 ; 15.7353
54.71619 ; 15.69523
54.79485 ; 15.73727
54.87351 ; 15.87922
54.95217 ; 16.15205
55.03083 ; 16.60981
55.07016 ; 16.93579
55.10949 ; 17.35058
55.14882 ; 17.8835
55.18815 ; 18.58178
55.20782 ; 19.01663
55.22748 ; 19.5279
55.24714 ; 20.13775
55.2668 ; 20.87718
55.28064 ; 21.4985
55.29448 ; 22.22585
55.30832 ; 23.08521
55.32216 ; 24.10937
55.336 ; 25.33929
55.34984 ; 26.82556
55.36368 ; 28.62965
55.37751 ; 30.82328
55.39135 ; 33.49557
55.40519 ; 36.74334
55.41903 ; 40.6758
55.43286 ; 45.40662
55.4467 ; 51.06372
55.46054 ; 57.76257
55.47438 ; 65.6109
55.48821 ; 74.68858
55.50132 ; 84.48355
55.51443 ; 95.44751
55.52754 ; 107.5462
55.54065 ; 120.6929
55.56687 ; 149.4888
55.59309 ; 179.9448
55.6164 ; 206.2019
55.6397 ; 229.3038
55.65585 ; 242.2589
55.672 ; 251.9321
55.686 ; 257.2549
55.7 ; 259.496
55.704 ; 259.5537
55.72 ; 257.1918
55.74425 ; 246.0522
55.76849 ; 227.0932
55.79866 ; 195.9188
55.82882 ; 161.0421
55.86131 ; 124.6247
55.87755 ; 108.1897
55.89379 ; 93.38387
55.91003 ; 80.36985
55.92627 ; 69.18876
55.94251 ; 59.78401
55.95875 ; 52.02788
55.96804 ; 48.26684
55.97732 ; 44.95622
55.98719 ; 41.88296
55.99705 ; 39.22983
56.00691 ; 36.94977
56.01677 ; 35.00093
56.02663 ; 33.34403
56.03649 ; 31.94274
56.04635 ; 30.76396
56.05621 ; 29.77792
56.06608 ; 28.95738
56.07594 ; 28.28071
56.09566 ; 27.27776
56.11538 ; 26.63736
56.1351 ; 26.26451
56.15483 ; 26.0918
56.17455 ; 26.07246
56.21399 ; 26.37449
56.25344 ; 27.01667
56.29288 ; 27.92715
56.34857 ; 29.61155
56.40425 ; 31.74066
56.45994 ; 34.3274
56.51563 ; 37.4094
56.57132 ; 41.0437
56.627 ; 45.30163
56.68269 ; 50.26934
56.73838 ; 56.04079
56.79407 ; 62.71797
56.84975 ; 70.40488
56.93358 ; 84.10222
57.01741 ; 100.5407
57.10124 ; 119.6315
57.18507 ; 140.7991
57.2689 ; 162.8742
57.35273 ; 184.0951
57.43656 ; 202.3307
57.52038 ; 215.5266
57.58919 ; 221.5953
57.658 ; 223.1458
57.72388 ; 220.7446
57.78975 ; 215.2413
57.95319 ; 193.6437
58.03491 ; 181.2455
58.11663 ; 169.0784
58.19835 ; 157.7333
58.28007 ; 147.5483
58.36179 ; 138.6873
58.4435 ; 131.2366
58.52429 ; 125.3425
58.56468 ; 122.9932
58.60507 ; 121.089
58.64546 ; 119.6891
58.68585 ; 118.8846
58.72624 ; 118.8174
58.76663 ; 119.7127
58.80097 ; 121.4994
58.8353 ; 124.6019
58.85247 ; 126.8119
58.86963 ; 129.58
58.8868 ; 133.0275
58.90396 ; 137.2938
58.92113 ; 142.5572
58.9383 ; 149.02
58.95547 ; 156.9186
58.97263 ; 166.512
58.9898 ; 178.0984
59.00696 ; 191.9603
59.02413 ; 208.401
59.04129 ; 227.6538
59.05745 ; 248.5322
59.0736 ; 272.1372
59.08976 ; 298.4641
59.10591 ; 327.3116
59.11904 ; 352.414
59.13217 ; 378.7223
59.15842 ; 433.5193
59.18468 ; 488.2134
59.21093 ; 538.3665
59.23095 ; 570.6582
59.25097 ; 595.6221
59.27099 ; 611.653
59.291 ; 617.6717
59.3 ; 616.9781
59.318 ; 609.2898
59.34249 ; 586.0909
59.36697 ; 550.3127
59.39145 ; 505.182
59.41593 ; 454.4483
59.45121 ; 378.8885
59.48649 ; 308.4618
59.50413 ; 277.0663
59.52177 ; 248.747
59.53941 ; 223.6357
59.55705 ; 201.6953
59.57359 ; 183.8586
59.59013 ; 168.4616
59.60667 ; 155.2614
59.62321 ; 143.999
59.63975 ; 134.4165
59.65629 ; 126.2699
59.67283 ; 119.3366
59.68936 ; 113.4229
59.7059 ; 108.3514
59.72244 ; 103.9816
59.73898 ; 100.1928
59.75551 ; 96.88744
59.78859 ; 91.40621
59.82166 ; 87.0559
59.85915 ; 83.09015
59.89664 ; 79.86304
59.93413 ; 77.17733
59.97161 ; 74.90103
60.0091 ; 72.9405
60.04658 ; 71.23031
60.08407 ; 69.72053
60.12155 ; 68.37523
60.19653 ; 66.07074
60.2715 ; 64.16011
60.34647 ; 62.54323
60.42144 ; 61.15273
60.50806 ; 59.76474
60.59468 ; 58.5571
60.6813 ; 57.48958
60.76792 ; 56.53609
60.94116 ; 54.89833
61.11439 ; 53.52714
61.28763 ; 52.3422
61.46086 ; 51.28741
61.6341 ; 50.32235
